#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2265427	23385	7525	116961	113357	RP11-517F10.1	-	NCSTN	YES1	ATAG1874	HsT441|P61-YES|Yes|c-yes	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.836199343	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.836199343, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P07947	-	NP_005424	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2269993	23385	5911	116961	111846	RP11-517F10.1	RP11-128N14.2	NCSTN	RAP2A	ATAG1874	K-REV|KREV|RAP2|RbBP-30	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.784875915	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.784875915, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P10114	-	NP_066361	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2272424	23385	4684	116961	110764	RP11-517F10.1	-	NCSTN	NCAM1	ATAG1874	CD56|MSK39|NCAM	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.754702444	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.754702444, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P13591	A0A087WWD4	NP_001373221|NP_001229537|NP_001070150|NP_000606|NP_851996|NP_001229536|NP_001373219	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399199	51107	23385	119296	116961	RP4-790G17.3	RP11-517F10.1	APH1A	NCSTN	6530402N02Rik|APH-1|APH-1A|CGI-78	ATAG1874	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399202	23385	51107	116961	119296	RP11-517F10.1	RP4-790G17.3	NCSTN	APH1A	ATAG1874	6530402N02Rik|APH-1|APH-1A|CGI-78	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q96BI3	B4DUG7	NP_001071096|NP_001230700|NP_001230701|NP_057106	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399203	23385	5663	116961	111642	RP11-517F10.1	-	NCSTN	PSEN1	ATAG1874	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399204	23385	55851	116961	120953	RP11-517F10.1	MDS033	NCSTN	PSENEN	ATAG1874	MSTP064|PEN-2|PEN2	Affinity Capture-Western	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9NZ42	-	NP_758844|NP_001268461	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399206	5601	23385	111587	116961	-	RP11-517F10.1	MAPK9	NCSTN	JNK-55|JNK2|JNK2A|JNK2ALPHA|JNK2B|JNK2BETA|PRKM9|SAPK|SAPK1a|p54a|p54aSAPK	ATAG1874	Biochemical Activity	physical	Kuo LH (2008)	PUBMED:18667537	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P45984	-	NP_001351536|NP_001351537|NP_001351539|NP_001351542|NP_001351540|NP_001351541|NP_620709|NP_620708|NP_001128516|NP_001295173|NP_002743|NP_620707|NP_001351538	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2493027	6047	23385	111974	116961	RES4-26	RP11-517F10.1	RNF4	NCSTN	SLX5|SNURF	ATAG1874	Affinity Capture-MS	physical	Kumar R (2017)	PUBMED:29180619	9606	9606	High Throughput	-	-	-	-	BIOGRID	P78317	-	NP_001171939|NP_001171938|NP_002929	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2523115	56257	23385	121122	116961	-	RP11-517F10.1	MEPCE	NCSTN	BCDIN3	ATAG1874	Affinity Capture-MS	physical	Faust TB (2018)	PUBMED:29845934	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q7L2J0	-	NP_062552|NP_001181921|NP_001181920|NP_001181919	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2536303	5663	23385	111642	116961	-	RP11-517F10.1	PSEN1	NCSTN	AD3|FAD|PS-1|PS1|S182	ATAG1874	FRET	physical	Wang BJ (2017)	PUBMED:28351972	9606	9606	Low Throughput	-	-	BRET	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2553542	821	23385	107271	116961	-	RP11-517F10.1	CANX	NCSTN	CNX|IP90|P90	ATAG1874	Affinity Capture-MS	physical	Liu X (2018)	PUBMED:29568061	9606	9606	High Throughput	-	-	-	-	BIOGRID	P27824	-	NP_001737|NP_001350928|NP_001350925|NP_001350924|NP_001350927|NP_001350926|NP_001350923|NP_001350922|NP_001019820|NP_001350929|NP_001350930	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2561802	8626	23385	114181	116961	-	RP11-517F10.1	TP63	NCSTN	AIS|B(p51A)|B(p51B)|EEC3|KET|LMS|NBP|OFC8|RHS|SHFM4|TP53CP|TP53L|TP73L|p40|p51|p53CP|p63|p73H|p73L	ATAG1874	Positive Genetic	genetic	Abraham CG (2018)	PUBMED:30232004	9606	9606	Low Throughput	-	-	CRISPR GI screen|Cell Line: H226|Experimental Setup: Positive Selection Screen|GIST: A-phenotypic positive genetic interaction|Library:  GeCKOv2|Significance Threshold: at least two sgRNAs with significant changes of 2-fold or greater; p < 0.05	-	BIOGRID	Q9H3D4	-	NP_001108454|NP_001108452|NP_001108453|NP_001108450|NP_001108451|NP_003713	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	PATO:0000169|HP:0001507	viability|Growth abnormality	phenotype|phenotype	-|-	-|-	-|-	Homo sapiens	Homo sapiens
2595833	10459	23385	115722	116961	RP3-330O12.4	RP11-517F10.1	MAD2L2	NCSTN	MAD2B|POLZ2|REV7	ATAG1874	Affinity Capture-MS	physical	Noordermeer SM (2018)	PUBMED:30022168	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UI95	A0A024R4I4	NP_001120797|NP_006332	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2640046	73708	23385	216201	116961	-	RP11-517F10.1	Dppa3	NCSTN	2410075G02Rik|PCG7|PGC7|Stella	ATAG1874	Proximity Label-MS	physical	Liu H (2017)	PUBMED:28712289	10090	9606	High Throughput	-	-	-	-	BIOGRID	Q8QZY3	-	NP_631964	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Mus musculus	Homo sapiens
2642835	5800	23385	111764	116961	-	RP11-517F10.1	PTPRO	NCSTN	GLEPP1|NPHS6|PTP-OC|PTP-U2|PTPROT|PTPU2|R-PTP-O	ATAG1874	Affinity Capture-MS	physical	Kumar P (2017)	PUBMED:28675297	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q16827	A0A024RAS0|A0A024RAS9	NP_109596|NP_109594|NP_109595|NP_109592|NP_109593|NP_002839	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2654874	55716	23385	120838	116961	UNQ458/PRO783	RP11-517F10.1	LMBR1L	NCSTN	LIMR	ATAG1874	Affinity Capture-MS	physical	Choi JH (2019)	PUBMED:31073040	9606	9606	High Throughput	-	-	hits are proteins detected in an immunoprecipitation (IP) with the bait protein but not in an IP of the vector only|hits are proteins detected only in immunoprecipitation (IP) of the bait protein but not in a vector control IP	-	BIOGRID	Q6UX01	A0A024R0Y9|A0A024R0Z6	NP_060583|NP_001287680|NP_001287679	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2798044	43740570	23385	4383845	116961	GU280_gp04	RP11-517F10.1	E	NCSTN	env|envelope|SARS-CoV2 E|E protein|emp|SARS-CoV-2 E|VEMP_SARS2|PRO_0000449651	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC4	-	YP_009724392	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2799781	43740578	23385	4383852	116961	GU280_gp01_nsp3	RP11-517F10.1	nsp3	NCSTN	ORF1ab|ORF1ab-nsp3|SARS-CoV2 nsp3|SARS-CoV-2 nsp3|R1AB_SARS2|PRO_0000449621	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725299	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2800119	43740578	23385	4383853	116961	GU280_gp01_nsp4	RP11-517F10.1	nsp4	NCSTN	ORF1ab|ORF1ab-nsp4|SARS-CoV2 nsp4|SARS-CoV-2 nsp4|R1AB_SARS2|PRO_0000449622	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725300	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2800525	43740578	23385	4383855	116961	GU280_gp01_nsp6	RP11-517F10.1	nsp6	NCSTN	ORF1ab|ORF1ab-nsp6|SARS-CoV2 nsp6|SARS-CoV-2 nsp6|R1AB_SARS2|PRO_0000449624	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD1	-	YP_009725302	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2801249	-	23385	4383954	116961	GU280_gp14	RP11-517F10.1	ORF14	NCSTN	SARS-CoV2 ORF14|SARS-CoV-2 ORF14|14|Y14_SARS2|PRO_0000449658	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD3	-	-	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2802122	43740573	23385	4383872	116961	GU280_gp07	RP11-517F10.1	ORF7a	NCSTN	SARS-CoV2 ORF7a|SARS-CoV-2 ORF7a|Protein 7a|7a|NS7A_SARS2|PRO_0000449654	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTC7	-	YP_009724395	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2802584	43740574	23385	4383871	116961	GU280_gp08	RP11-517F10.1	ORF7b	NCSTN	SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|7b|NS7B_SARS2|PRO_0000449799	ATAG1874	Proximity Label-MS	physical	Laurent E (2020)	DOI:10.1101/2020.08.28.272955	2697049	9606	High Throughput	-	-	BioID|To facilitate data interpretation, an arbitrary filter was used to filter out human prey proteins connected to 8 or more viral bait proteins. High confidence interactors had an FDR < 0.01 and were detected by 7 or fewer viral bait proteins.	-	BIOGRID	P0DTD8	-	YP_009725318	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2807341	43740573	23385	4383872	116961	GU280_gp07	RP11-517F10.1	ORF7a	NCSTN	SARS-CoV2 ORF7a|SARS-CoV-2 ORF7a|Protein 7a|7a|NS7A_SARS2|PRO_0000449654	ATAG1874	Proximity Label-MS	physical	St-Germain JR (2020)	DOI:10.1101/2020.08.28.269175	2697049	9606	High Throughput	61.0	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID	P0DTC7	-	YP_009724395	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2807342	43740570	23385	4383845	116961	GU280_gp04	RP11-517F10.1	E	NCSTN	env|envelope|SARS-CoV2 E|E protein|emp|SARS-CoV-2 E|VEMP_SARS2|PRO_0000449651	ATAG1874	Proximity Label-MS	physical	St-Germain JR (2020)	DOI:10.1101/2020.08.28.269175	2697049	9606	High Throughput	23.0	-	BioID|SAINT analysis was used to identify SARS-CoV-2 viral-host proximity interactions in human HEK-293 cells and those with a Bayesian FDR =< 0.01 were considered high confidence. Scores are the sum of peptide counts from four mass spec runs with a higher score indicating a higher degree of connectivity between proteins.	-	BIOGRID	P0DTC4	-	YP_009724392	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
2822473	5979	23385	111911	116961	-	RP11-517F10.1	RET	NCSTN	CDHF12|CDHR16|HSCR1|MEN2A|MEN2B|MTC1|PTC|RET-ELE1|RET51	ATAG1874	Affinity Capture-MS	physical	Yadav L (2020)	PUBMED:32062451	9606	9606	High Throughput	-	-	-	-	BIOGRID	P07949	A0A024R7T2|Q9BTX6	NP_066124|NP_065681	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2889305	4864	23385	110925	116961	-	RP11-517F10.1	NPC1	NCSTN	NPC	ATAG1874	Affinity Capture-MS	physical	van den Boomen DJH (2020)	PUBMED:33144569	9606	9606	High Throughput	-	-	-	-	BIOGRID	O15118	-	NP_000262	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2907814	3965	23385	110156	116961	-	RP11-517F10.1	LGALS9	NCSTN	HUAT|LGALS9A	ATAG1874	Proximity Label-MS	physical	Jia J (2020)	PUBMED:31995728	9606	9606	High Throughput	-	-	-	-	BIOGRID	O00182	F8W9W4|A0A024QZ55|A0A024QZ02|Q8WYQ7	NP_033665|NP_002299	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2954162	115123	23385	125416	116961	-	RP11-517F10.1	MARCH3	NCSTN	MARCH-III|RNF173	ATAG1874	Affinity Capture-MS	physical	Fenech EJ (2020)	PUBMED:32614325	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q86UD3	-	NP_848545	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2954191	57574	23385	121627	116961	-	RP11-517F10.1	MARCH4	NCSTN	MARCH-IV|RNF174	ATAG1874	Affinity Capture-MS	physical	Fenech EJ (2020)	PUBMED:32614325	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9P2E8	-	NP_065865	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2955477	23586	23385	117121	116961	RP11-334P12.2	RP11-517F10.1	DDX58	NCSTN	RIG-I|RIGI|RLR-1	ATAG1874	Affinity Capture-RNA	physical	Wu SF (2020)	PUBMED:32513696	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95786	-	NP_001372842|NP_001372843|NP_001372841|NP_001372836|NP_055129|NP_001372839|NP_001372838	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2971246	26270	23385	117654	116961	RP3-330O12.3	RP11-517F10.1	FBXO6	NCSTN	FBG2|FBS2|FBX6|Fbx6b	ATAG1874	Affinity Capture-MS	physical	Wang G (2020)	PUBMED:32409323	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NRD1	-	NP_060908	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2995072	55379	23385	120649	116961	PRO1855	RP11-517F10.1	LRRC59	NCSTN	p34	ATAG1874	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	25.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q96AG4	-	NP_060979	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3008695	161176	23385	127775	116961	-	RP11-517F10.1	SYNE3	NCSTN	C14orf49|NET53|Nesp3	ATAG1874	Proximity Label-MS	physical	Go CD (2021)	PUBMED:34079125	9606	9606	High Throughput	20.0	-	BioID|SAINTexpress (v.3.6.1) was used to identify proximity interactions and those with a Bayesian FDR =< 0.01 were considered high confidence. The score represents the fold change of the average spectral count in sample replicates relative to the average in control replicates.	-	BIOGRID	Q6ZMZ3	-	NP_689805	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3025124	4089	23385	110264	116961	-	RP11-517F10.1	SMAD4	NCSTN	DPC4|JIP|MADH4|MYHRS	ATAG1874	Affinity Capture-MS	physical	Wong CK (2020)	PUBMED:31932471	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q13485	A0A024R274	NP_005350	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3031570	23385	640	116961	107109	RP11-517F10.1	-	NCSTN	BLK	ATAG1874	MODY11	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.900786261	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.900786261, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P51451	Q05D26|E9PJX5	NP_001706|NP_001317394	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3034679	23385	6714	116961	112592	RP11-517F10.1	RP5-823N20.1	NCSTN	SRC	ATAG1874	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.895491908	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.895491908, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3060363	23385	84886	116961	124327	RP11-517F10.1	-	NCSTN	C1orf198	ATAG1874	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.971246144	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.971246144, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9H425	A0A024R3S1	NP_116189|NP_001129967|NP_001129966	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3062950	23385	240	116961	106741	RP11-517F10.1	RP11-67C2.3	NCSTN	ALOX5	ATAG1874	5-LO|5-LOX|5LPG|LOG5	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999947206	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999947206, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P09917	-	NP_001307791|NP_001307790|NP_001243082|NP_001243083|NP_000689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3063157	23385	80820	116961	123317	RP11-517F10.1	-	NCSTN	EEPD1	ATAG1874	HSPC107	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.761730636	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.761730636, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q7L9B9	-	NP_085139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3085719	23385	1456	116961	107840	RP11-517F10.1	-	NCSTN	CSNK1G3	ATAG1874	CKI-gamma 3|CSNK1G3L	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.766289822	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.766289822, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9Y6M4	-	NP_001351074|NP_001351075|NP_001351076|NP_001351077|NP_001038188|NP_001351072|NP_001351073|NP_004375|NP_001351078|NP_001351079|NP_001351069|NP_001351070|NP_001257501|NP_001026982|NP_001257503|NP_001257502	-	-	-	-	-	-	Homo sapiens	Homo sapiens
